SOURCE NODE ID,TARGET NODE ID,SCENE ID,DIALOGUE ID
"61","59","105","538"
"61","66","35","138"
"61","66","105","583"
"61","66","105","598"
"61","78","47","339"
"61","78","47","364"
"61","78","105","598"
"61","78","105","659"
"61","80","47","284"
"61","80","105","594"
"61","81","105","636"
"61","90","47","323"
"61","90","184","843"
"61","92","80","513"
"61","93","35","152"
"61","95","47","325"
"61","95","47","335"
"61","102","105","533"
"61","106","35","130"
"61","106","184","962"
"61","107","47","345"
"61","109","35","138"
"61","110","47","343"
"61","111","105","533"
"61","112","35","154"
"61","113","47","299"
"61","113","47","339"
"61","113","47","364"
"61","130","47","339"
"61","132","105","538"
"61","132","105","600"
"61","132","184","862"
"61","137","47","374"
"61","138","144","793"
"61","138","184","843"
"61","139","47","289"
"61","141","47","329"
"61","141","105","636"
"61","151","105","529"
"61","151","105","636"
"61","152","184","903"
"61","153","47","333"
"61","158","105","598"
"61","159","55","435"
"61","163","105","594"
"61","174","105","533"
"61","175","105","538"
"61","177","105","594"
"62","58","8","47"
"62","63","5","8"
"63","53","7","20"
"63","54","9","92"
"63","57","9","85"
"63","67","7","20"
"63","68","7","20"
"63","81","8","56"
"63","84","9","85"
"63","88","8","84"
"63","89","9","85"
"63","90","9","87"
"63","91","35","144"
"63","99","35","115"
"66","53","105","570"
"66","59","105","538"
"66","61","47","321"
"66","61","105","538"
"66","69","8","24"
"66","76","35","148"
"66","78","105","570"
"66","78","105","598"
"66","78","184","934"
"66","80","184","966"
"66","80","184","1011"
"66","81","80","527"
"66","93","35","120"
"66","97","35","107"
"66","104","184","1011"
"66","110","35","148"
"66","113","80","527"
"66","113","105","570"
"66","129","184","966"
"66","132","105","538"
"66","132","184","866"
"66","144","144","688"
"66","145","184","1011"
"66","151","105","570"
"66","158","105","598"
"66","163","184","1011"
"66","175","105","538"
"66","183","184","839"
"67","61","35","138"
"67","61","35","181"
"67","62","8","61"
"67","62","9","88"
"67","63","35","99"
"67","63","184","820"
"67","66","6","19"
"67","66","35","138"
"67","76","35","99"
"67","80","8","55"
"67","91","9","88"
"67","109","35","138"
"67","119","35","191"
"68","54","47","317"
"68","61","47","359"
"68","67","7","20"
"68","71","8","27"
"68","71","80","491"
"68","72","105","639"
"68","72","144","765"
"68","72","144","770"
"68","116","47","307"
"68","116","47","317"
"68","116","66","450"
"68","116","80","491"
"68","116","105","639"
"68","130","47","307"
"68","132","144","765"
"68","147","80","491"
"68","151","80","491"
"68","157","66","450"
"70","67","35","191"
"70","119","35","191"
"71","78","144","788"
"71","116","80","491"
"71","170","144","788"
"72","54","47","317"
"72","68","8","27"
"72","68","47","317"
"72","68","80","491"
"72","68","105","591"
"72","71","8","27"
"72","71","80","491"
"72","105","80","503"
"72","107","184","959"
"72","116","47","317"
"72","116","80","491"
"72","116","105","591"
"72","126","184","959"
"72","130","105","655"
"72","130","144","670"
"72","132","144","765"
"72","147","47","312"
"72","147","80","491"
"72","147","184","972"
"72","151","80","491"
"74","59","8","46"
"75","76","8","38"
"76","53","80","517"
"76","61","35","152"
"76","61","47","377"
"76","63","35","99"
"76","63","35","144"
"76","72","35","151"
"76","91","35","144"
"76","93","35","152"
"76","99","35","144"
"76","110","35","148"
"76","151","80","517"
"76","154","184","915"
"77","78","8","50"
"78","53","47","322"
"78","53","105","634"
"78","54","35","132"
"78","54","47","323"
"78","54","47","339"
"78","54","47","369"
"78","54","144","747"
"78","61","47","289"
"78","61","47","323"
"78","61","47","329"
"78","61","47","377"
"78","61","47","379"
"78","61","49","387"
"78","61","55","435"
"78","61","105","594"
"78","61","105","650"
"78","61","184","920"
"78","72","144","670"
"78","76","47","377"
"78","76","66","466"
"78","77","144","786"
"78","80","35","188"
"78","80","47","381"
"78","80","105","594"
"78","83","50","423"
"78","88","105","618"
"78","90","47","323"
"78","90","184","971"
"78","93","66","468"
"78","95","184","878"
"78","100","47","291"
"78","100","47","366"
"78","100","105","594"
"78","110","53","430"
"78","110","105","646"
"78","110","184","813"
"78","110","184","826"
"78","113","47","289"
"78","113","47","291"
"78","113","47","322"
"78","113","47","323"
"78","113","47","339"
"78","113","55","435"
"78","113","105","570"
"78","113","122","668"
"78","114","47","379"
"78","117","47","381"
"78","126","53","430"
"78","126","105","576"
"78","129","47","381"
"78","130","47","292"
"78","130","47","339"
"78","130","47","346"
"78","130","144","670"
"78","132","122","668"
"78","136","47","346"
"78","136","105","602"
"78","136","144","670"
"78","138","47","329"
"78","138","47","381"
"78","138","184","933"
"78","139","47","289"
"78","141","47","329"
"78","144","184","878"
"78","152","184","813"
"78","158","105","598"
"78","159","47","381"
"78","159","55","435"
"78","159","105","611"
"78","159","184","920"
"78","162","55","435"
"78","163","55","435"
"78","163","105","594"
"78","164","66","443"
"78","170","144","788"
"78","171","184","813"
"78","177","105","594"
"78","188","184","830"
"79","58","8","52"
"79","59","8","52"
"79","61","8","77"
"79","61","8","81"
"79","78","144","741"
"79","110","43","263"
"79","132","43","263"
"80","53","184","1016"
"80","54","35","208"
"80","59","105","538"
"80","61","105","538"
"80","61","105","598"
"80","61","105","612"
"80","66","105","538"
"80","66","105","598"
"80","76","184","935"
"80","78","105","598"
"80","90","105","598"
"80","105","105","596"
"80","127","184","935"
"80","129","105","612"
"80","129","184","966"
"80","132","105","538"
"80","136","55","439"
"80","138","49","392"
"80","138","105","596"
"80","138","105","612"
"80","138","184","940"
"80","150","184","935"
"80","158","105","598"
"80","163","105","594"
"80","175","105","538"
"80","177","105","594"
"80","192","184","935"
"81","61","105","557"
"81","141","105","636"
"81","151","105","636"
"83","63","8","66"
"83","78","105","618"
"83","78","184","832"
"83","88","105","618"
"84","57","8","70"
"84","89","9","85"
"85","54","47","301"
"85","61","105","529"
"85","68","43","246"
"85","113","47","301"
"85","122","144","802"
"85","130","144","802"
"85","151","105","529"
"86","67","8","74"
"86","114","144","776"
"87","61","8","77"
"87","79","8","77"
"88","53","184","1010"
"88","125","184","1010"
"88","150","184","1010"
"90","61","105","598"
"90","61","184","920"
"90","66","105","598"
"90","66","184","966"
"90","78","105","598"
"90","78","184","920"
"90","80","184","966"
"90","97","66","460"
"90","103","184","1003"
"90","103","35","125"
"90","107","80","498"
"90","117","184","1003"
"90","128","66","460"
"90","129","184","966"
"90","138","80","498"
"90","158","105","598"
"90","159","184","920"
"91","62","9","88"
"91","78","35","102"
"93","56","184","872"
"93","78","66","469"
"93","113","35","156"
"93","114","35","217"
"93","116","184","872"
"93","122","35","217"
"93","190","184","872"
"94","61","80","481"
"94","78","47","366"
"94","78","144","778"
"94","90","35","125"
"94","100","47","366"
"94","103","35","125"
"94","104","35","125"
"94","113","47","366"
"94","138","144","708"
"95","60","55","436"
"95","78","53","426"
"95","149","55","436"
"96","78","35","102"
"96","91","35","102"
"97","78","105","602"
"97","108","144","737"
"97","130","184","834"
"97","136","105","602"
"97","178","184","834"
"99","63","35","144"
"99","91","35","144"
"100","61","105","594"
"100","63","35","115"
"100","80","105","594"
"100","99","35","115"
"100","112","105","651"
"100","126","184","907"
"100","130","105","651"
"100","163","105","594"
"100","177","105","594"
"102","64","144","710"
"102","72","35","124"
"102","174","105","533"
"103","61","144","722"
"103","117","184","1003"
"104","53","80","517"
"104","54","47","317"
"104","61","47","299"
"104","62","47","354"
"104","68","47","317"
"104","72","47","317"
"104","76","80","517"
"104","80","184","1011"
"104","90","35","125"
"104","103","35","125"
"104","113","47","299"
"104","116","47","317"
"104","123","80","521"
"104","151","80","517"
"105","61","184","922"
"105","78","144","769"
"105","114","184","965"
"105","122","184","938"
"105","129","184","938"
"105","160","184","938"
"105","173","184","938"
"107","61","35","130"
"107","78","47","346"
"107","106","35","130"
"107","126","184","959"
"107","130","47","346"
"107","136","47","346"
"107","138","80","498"
"107","183","184","874"
"108","54","144","760"
"108","72","184","959"
"108","107","184","959"
"108","117","184","888"
"108","126","184","959"
"108","144","80","509"
"108","150","184","937"
"109","61","144","722"
"109","66","35","138"
"109","103","144","722"
"109","137","144","722"
"109","181","144","722"
"110","54","105","642"
"110","54","184","812"
"110","78","47","286"
"110","78","184","878"
"110","85","144","802"
"110","95","184","878"
"110","100","184","812"
"110","122","144","802"
"110","122","184","878"
"110","130","105","642"
"110","130","144","802"
"110","144","184","878"
"110","171","184","813"
"111","61","35","149"
"111","102","105","533"
"111","174","105","533"
"112","53","105","585"
"112","81","105","585"
"112","130","105","651"
"112","130","184","833"
"112","151","105","585"
"113","53","47","303"
"113","53","47","304"
"113","53","47","322"
"113","53","55","434"
"113","54","47","333"
"113","54","49","403"
"113","54","144","751"
"113","61","47","289"
"113","61","47","323"
"113","61","47","333"
"113","61","55","435"
"113","78","47","296"
"113","78","47","364"
"113","78","47","366"
"113","78","105","592"
"113","78","105","646"
"113","80","105","593"
"113","81","80","527"
"113","90","47","323"
"113","100","47","291"
"113","100","47","366"
"113","107","105","578"
"113","110","105","646"
"113","118","47","282"
"113","130","47","339"
"113","132","122","668"
"113","139","47","289"
"113","153","47","333"
"113","159","55","435"
"113","163","55","435"
"114","54","184","846"
"114","61","47","379"
"114","94","184","950"
"114","122","35","217"
"114","122","184","846"
"114","127","43","245"
"114","127","184","842"
"114","129","43","250"
"115","63","35","164"
"116","54","35","181"
"116","56","184","872"
"116","61","35","181"
"116","61","47","359"
"116","67","35","181"
"116","68","43","246"
"116","68","47","359"
"116","68","49","400"
"116","68","105","591"
"116","72","105","639"
"116","85","43","246"
"116","119","35","181"
"116","130","47","307"
"116","190","184","872"
"117","61","47","377"
"117","76","47","377"
"117","78","47","377"
"117","80","47","381"
"117","114","49","394"
"117","129","49","394"
"117","138","47","381"
"117","179","144","791"
"119","54","35","181"
"119","61","35","181"
"119","67","35","181"
"121","54","35","208"
"121","80","35","208"
"122","53","184","1010"
"122","53","80","499"
"122","54","184","846"
"122","60","35","222"
"122","61","144","793"
"122","78","184","878"
"122","88","184","1010"
"122","90","80","499"
"122","95","184","878"
"122","125","184","1010"
"122","129","184","938"
"122","130","144","802"
"122","138","144","793"
"122","144","184","878"
"122","150","184","1010"
"122","160","184","938"
"122","173","184","938"
"123","61","184","942"
"123","108","184","890"
"123","130","184","890"
"123","131","144","744"
"123","153","184","890"
"123","179","144","744"
"124","60","35","222"
"124","74","184","876"
"124","122","35","222"
"125","61","43","234"
"125","107","105","578"
"125","113","105","578"
"125","150","184","1010"
"126","61","80","513"
"126","61","184","843"
"126","61","184","994"
"126","67","184","892"
"126","90","184","843"
"126","92","80","513"
"126","97","184","1002"
"126","105","105","540"
"126","110","53","430"
"126","138","184","843"
"126","163","184","982"
"126","193","184","994"
"127","76","184","935"
"127","114","105","613"
"127","150","184","935"
"127","160","184","930"
"127","192","184","935"
"128","68","43","246"
"128","78","144","674"
"128","85","43","246"
"128","97","66","460"
"128","116","43","246"
"128","179","144","674"
"129","61","105","612"
"129","80","47","381"
"129","108","184","937"
"129","114","49","394"
"129","117","47","381"
"129","138","47","381"
"129","150","184","937"
"130","54","144","808"
"130","72","105","645"
"130","78","47","366"
"130","78","105","576"
"130","90","66","460"
"130","94","47","366"
"130","97","66","460"
"130","100","47","366"
"130","108","184","890"
"130","110","47","372"
"130","113","47","366"
"130","126","105","576"
"130","128","66","460"
"130","132","144","808"
"130","142","47","295"
"132","53","184","895"
"132","54","144","808"
"132","76","184","815"
"132","105","47","265"
"132","110","43","263"
"132","110","66","472"
"132","150","184","895"
"132","175","105","538"
"133","61","184","994"
"133","78","53","430"
"133","110","53","430"
"133","113","47","337"
"133","126","53","430"
"133","126","184","994"
"133","153","184","994"
"133","193","184","994"
"136","72","144","670"
"136","72","144","756"
"136","130","47","346"
"136","130","144","670"
"137","53","105","588"
"137","53","184","912"
"137","54","47","282"
"137","54","105","586"
"137","61","144","722"
"137","64","105","623"
"137","80","105","588"
"137","81","49","385"
"137","103","144","722"
"137","104","105","630"
"137","113","47","282"
"137","118","47","282"
"137","150","184","916"
"137","181","144","722"
"138","61","47","284"
"138","61","47","329"
"138","61","47","379"
"138","61","105","612"
"138","61","144","700"
"138","72","144","783"
"138","78","47","379"
"138","80","47","284"
"138","80","47","381"
"138","90","184","843"
"138","105","105","596"
"138","107","144","801"
"138","114","47","379"
"138","129","105","612"
"138","141","47","329"
"140","61","47","289"
"140","78","47","289"
"140","113","47","289"
"140","139","47","289"
"141","54","47","369"
"141","74","184","876"
"141","78","47","369"
"141","124","184","876"
"141","151","105","636"
"143","61","105","529"
"143","85","105","529"
"143","130","47","295"
"143","142","47","295"
"143","151","105","529"
"144","53","105","578"
"144","60","105","602"
"144","66","144","677"
"144","78","47","300"
"144","78","105","602"
"144","78","105","618"
"144","83","105","618"
"144","88","105","618"
"144","95","184","878"
"144","97","105","602"
"144","97","184","834"
"144","107","105","578"
"144","113","105","578"
"144","125","105","578"
"144","130","184","834"
"144","136","105","602"
"144","151","105","578"
"144","178","184","834"
"145","80","184","1011"
"145","90","80","498"
"145","104","184","1011"
"145","107","80","498"
"145","138","80","498"
"145","146","47","310"
"147","71","80","491"
"147","85","144","802"
"147","110","144","802"
"147","116","80","491"
"147","122","144","802"
"147","130","144","802"
"148","71","47","313"
"148","80","47","319"
"148","149","47","319"
"148","168","144","785"
"149","60","55","436"
"149","64","144","710"
"149","80","47","319"
"149","102","144","710"
"149","117","144","791"
"149","166","184","822"
"149","179","144","791"
"149","179","144","792"
"150","53","80","499"
"150","53","105","634"
"150","53","144","795"
"150","53","184","931"
"150","61","144","795"
"150","71","144","788"
"150","72","184","972"
"150","76","184","935"
"150","78","105","634"
"150","78","144","788"
"150","80","47","319"
"150","90","80","499"
"150","122","80","499"
"150","147","184","972"
"150","148","47","319"
"150","149","47","319"
"150","151","105","634"
"150","170","144","788"
"151","53","47","320"
"151","53","80","517"
"151","53","105","532"
"151","53","105","565"
"151","53","105","570"
"151","53","105","575"
"151","53","105","578"
"151","53","105","588"
"151","53","105","634"
"151","53","105","640"
"151","53","184","912"
"151","55","105","532"
"151","61","105","533"
"151","71","80","491"
"151","78","80","528"
"151","78","105","570"
"151","78","105","634"
"151","80","105","588"
"151","81","105","585"
"151","102","105","533"
"151","107","105","578"
"151","111","105","533"
"151","113","105","570"
"151","113","105","578"
"151","116","80","491"
"151","125","105","578"
"151","137","105","588"
"151","137","184","912"
"151","147","80","491"
"151","152","144","750"
"151","174","105","533"
"152","54","47","323"
"152","61","47","323"
"152","61","47","325"
"152","61","105","569"
"152","78","47","323"
"152","90","47","323"
"152","95","47","325"
"152","110","184","813"
"152","113","47","323"
"152","171","184","813"
"153","61","184","994"
"153","78","184","863"
"153","108","184","890"
"153","126","184","994"
"153","130","184","890"
"153","193","184","994"
"154","54","105","586"
"154","61","47","343"
"154","110","47","343"
"154","137","105","586"
"155","53","47","353"
"155","80","47","353"
"155","180","184","835"
"156","61","47","359"
"156","68","47","359"
"156","116","47","359"
"157","61","47","368"
"157","64","144","710"
"157","102","144","710"
"157","116","66","450"
"157","149","144","710"
"158","61","47","379"
"158","78","47","379"
"158","114","47","379"
"158","138","47","379"
"159","61","184","920"
"159","80","47","381"
"159","80","184","969"
"159","117","47","381"
"159","129","47","381"
"159","138","47","381"
"160","129","184","938"
"162","61","55","435"
"162","78","144","771"
"162","113","55","435"
"162","159","55","435"
"162","163","55","435"
"163","61","55","435"
"163","80","184","1011"
"163","104","184","1011"
"163","145","184","1011"
"163","159","55","435"
"165","68","66","450"
"165","116","66","450"
"165","157","66","450"
"169","67","66","462"
"171","60","105","602"
"171","66","105","577"
"171","78","105","602"
"171","97","105","602"
"171","126","184","852"
"171","136","105","602"
"171","144","105","602"
"172","53","80","528"
"172","78","80","528"
"172","151","80","528"
"173","108","184","937"
"173","129","184","937"
"173","129","184","938"
"173","150","184","937"
"173","160","184","938"
"176","54","105","591"
"176","68","105","591"
"176","72","105","591"
"176","105","105","540"
"176","116","105","591"
"176","123","144","744"
"176","126","105","540"
"176","131","144","744"
"176","179","144","744"
"177","163","105","594"
"178","54","105","642"
"178","110","105","642"
"178","130","105","642"
"178","130","184","834"
"179","66","144","767"
"179","71","144","788"
"179","78","144","674"
"179","78","144","788"
"179","131","144","744"
"179","147","144","789"
"179","150","144","788"
"179","170","144","788"
"181","61","144","722"
"181","103","144","722"
"182","85","144","704"
"183","66","184","884"
"183","132","144","740"
"184","97","184","894"
"186","131","144","779"
"190","56","184","872"
"191","117","184","885"
"192","76","184","935"
"192","150","184","935"
"193","61","184","994"
