SOURCE NODE ID,TARGET NODE ID,SCENE ID
"54","1508","82"
"54","1508","82"
"54","1528","273"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1537","194"
"54","1549","82"
"54","1549","82"
"54","1551","82"
"54","1551","82"
"54","1583","273"
"54","1613","273"
"54","1664","273"
"54","1664","274"
"54","1664","275"
"54","1664","275"
"54","1705","273"
"54","1705","82"
"54","1705","82"
"54","1735","151"
"54","1764","89"
"54","1764","89"
"54","1764","89"
"54","1764","89"
"54","1764","89"
"54","1764","89"
"54","1764","89"
"54","1764","89"
"54","1817","274"
"54","1832","274"
"54","1895","273"
"54","1921","89"
"54","1921","89"
"54","1921","89"
"54","1921","89"
"54","1921","89"
"54","1921","89"
"54","1921","89"
"54","1921","89"
"54","1922","82"
"54","1922","82"
"54","1942","274"
"54","1948","273"
"54","1948","274"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1948","194"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1979","272"
"54","1981","274"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","1981","194"
"54","2038","151"
"54","2056","274"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2056","272"
"54","2059","89"
"54","2059","89"
"54","2059","89"
"54","2059","89"
"54","2059","89"
"54","2059","89"
"54","2059","89"
"54","2059","89"
"54","2107","151"
"54","2131","273"
"54","2131","275"
"54","2131","275"
"54","2238","273"
