SOURCE NODE ID,TARGET NODE ID,SCENE ID
"1","1003","251"
"1","1003","272"
"1","1003","194"
"1","1011","273"
"1","1011","275"
"1","1011","82"
"1","1020","180"
"1","1020","194"
"1","1039","251"
"1","1048","194"
"1","1054","89"
"1","1083","151"
"1","1088","194"
"1","1088","180"
"1","1092","180"
"1","1092","273"
"1","1092","275"
"1","1092","251"
"1","1092","194"
"1","1093","151"
"1","1098","82"
"2","1003","251"
"2","1003","272"
"2","1003","219"
"2","1003","194"
"2","1010","219"
"2","1011","219"
"2","1011","82"
"2","1020","219"
"2","1020","180"
"2","1020","194"
"2","1027","219"
"2","1039","251"
"2","1039","219"
"2","1048","194"
"2","1049","219"
"2","1054","89"
"2","1067","219"
"2","1083","151"
"2","1088","194"
"2","1088","180"
"2","1092","219"
"2","1092","251"
"2","1092","180"
"2","1092","194"
"2","1093","151"
"2","1098","82"
"2","1106","219"
"3","1003","194"
"3","1020","194"
"3","1048","194"
"3","1054","89"
"3","1088","194"
"3","1092","194"
"4","1003","194"
"4","1003","272"
"4","1003","219"
"4","1010","219"
"4","1011","219"
"4","1020","219"
"4","1020","194"
"4","1027","219"
"4","1039","219"
"4","1048","194"
"4","1049","219"
"4","1054","89"
"4","1067","219"
"4","1088","194"
"4","1092","219"
"4","1092","194"
"4","1106","219"
"5","1003","194"
"5","1003","272"
"5","1003","219"
"5","1010","219"
"5","1011","219"
"5","1020","219"
"5","1020","194"
"5","1027","219"
"5","1039","219"
"5","1048","194"
"5","1049","219"
"5","1054","89"
"5","1067","219"
"5","1088","194"
"5","1092","219"
"5","1092","194"
"5","1106","219"
"6","1054","89"
"7","1054","89"
"8","1054","89"
"9","1003","194"
"9","1020","194"
"9","1048","194"
"9","1054","89"
"9","1088","194"
"9","1092","194"
"10","1003","272"
"10","1054","89"
"11","1003","194"
"11","1020","194"
"11","1048","194"
"11","1054","89"
"11","1088","194"
"11","1092","194"
"12","1003","194"
"12","1020","194"
"12","1048","194"
"12","1054","89"
"12","1088","194"
"12","1092","194"
"13","1003","194"
"13","1020","194"
"13","1048","194"
"13","1054","89"
"13","1088","194"
"13","1092","194"
"14","1054","89"
"15","1003","194"
"15","1003","272"
"15","1020","194"
"15","1048","194"
"15","1054","89"
"15","1083","151"
"15","1088","194"
"15","1092","194"
"15","1093","151"
"16","1003","194"
"16","1020","194"
"16","1048","194"
"16","1054","89"
"16","1083","151"
"16","1088","194"
"16","1092","194"
"16","1093","151"
"17","1003","272"
"17","1003","194"
"17","1020","194"
"17","1048","194"
"17","1054","89"
"17","1083","151"
"17","1088","194"
"17","1092","194"
"17","1093","151"
"18","1083","151"
"18","1093","151"
"19","1083","151"
"19","1093","151"
"20","1083","151"
"20","1093","151"
"21","1003","194"
"21","1020","194"
"21","1048","194"
"21","1088","194"
"21","1092","194"
"22","1003","194"
"22","1020","194"
"22","1048","194"
"22","1088","194"
"22","1092","194"
"23","1003","194"
"23","1020","194"
"23","1048","194"
"23","1088","194"
"23","1092","194"
"24","1003","194"
"24","1020","194"
"24","1048","194"
"24","1088","194"
"24","1092","194"
"25","1003","194"
"25","1020","194"
"25","1048","194"
"25","1088","194"
"25","1092","194"
"26","1003","194"
"26","1020","194"
"26","1048","194"
"26","1088","194"
"26","1092","194"
"27","1003","194"
"27","1020","194"
"27","1048","194"
"27","1088","194"
"27","1092","194"
"28","1003","194"
"28","1020","194"
"28","1048","194"
"28","1088","194"
"28","1092","194"
"29","1003","251"
"29","1003","194"
"29","1020","194"
"29","1039","251"
"29","1048","194"
"29","1088","194"
"29","1092","251"
"29","1092","194"
"30","1003","194"
"30","1020","194"
"30","1048","194"
"30","1088","194"
"30","1092","194"
"31","1003","194"
"31","1020","194"
"31","1048","194"
"31","1088","194"
"31","1092","194"
"32","1003","194"
"32","1020","194"
"32","1048","194"
"32","1088","194"
"32","1092","194"
"33","1003","194"
"33","1020","194"
"33","1048","194"
"33","1088","194"
"33","1092","194"
"34","1003","194"
"34","1020","194"
"34","1048","194"
"34","1088","194"
"34","1092","194"
"35","1003","194"
"35","1020","194"
"35","1048","194"
"35","1088","194"
"35","1092","194"
"36","1003","194"
"36","1020","194"
"36","1048","194"
"36","1088","194"
"36","1092","194"
"37","1003","272"
"38","1003","272"
"39","1003","272"
"40","1003","272"
"41","1003","272"
"42","1003","272"
"43","1003","272"
"44","1003","272"
"45","1003","272"
"46","1003","272"
"47","1003","272"
"48","1003","272"
"49","1003","272"
"50","1003","272"
"50","1003","274"
"50","1011","274"
"50","1092","274"
"51","1003","272"
"52","1003","272"
"53","1003","272"
