SOURCE NODE ID,TARGET NODE ID,SCENE ID
"1500","1038","10"
"1500","1064","10"
"1500","1079","10"
"1500","1088","10"
"1500","1094","10"
"1500","1095","10"
"1501","1038","10"
"1501","1064","10"
"1501","1079","10"
"1501","1088","10"
"1501","1094","10"
"1501","1095","10"
"1502","1006","6"
"1502","1011","143"
"1502","1011","meta: 21--24"
"1502","1011","6"
"1502","1038","10"
"1502","1039","6"
"1502","1054","meta: 21--24"
"1502","1064","10"
"1502","1073","6"
"1502","1079","10"
"1502","1088","meta: 104--106"
"1502","1088","meta: 21--24"
"1502","1088","6"
"1502","1088","10"
"1502","1089","meta: 104--106"
"1502","1092","6"
"1502","1094","10"
"1502","1095","10"
"1503","1038","10"
"1503","1064","10"
"1503","1079","10"
"1503","1088","10"
"1503","1094","10"
"1503","1095","10"
"1504","1001","42"
"1504","1003","210"
"1504","1010","210"
"1504","1016","meta: 195--197"
"1504","1020","meta: 195--197"
"1504","1020","136"
"1504","1023","42"
"1504","1038","10"
"1504","1039","161"
"1504","1039","meta: 195--197"
"1504","1039","136"
"1504","1049","210"
"1504","1058","7"
"1504","1064","10"
"1504","1079","10"
"1504","1085","42"
"1504","1088","161"
"1504","1088","136"
"1504","1088","7"
"1504","1088","10"
"1504","1092","161"
"1504","1092","136"
"1504","1092","7"
"1504","1094","10"
"1504","1095","10"
"1504","1100","42"
"1505","1003","meta: 206--208"
"1505","1003","203"
"1505","1003","209"
"1505","1003","219"
"1505","1003","236"
"1505","1006","39"
"1505","1010","meta: 206--208"
"1505","1010","219"
"1505","1011","3"
"1505","1011","219"
"1505","1011","236"
"1505","1011","46"
"1505","1011","143"
"1505","1011","17"
"1505","1011","meta: 10--14"
"1505","1015","17"
"1505","1020","meta: 206--208"
"1505","1020","209"
"1505","1020","219"
"1505","1020","112"
"1505","1026","9"
"1505","1027","219"
"1505","1038","10"
"1505","1039","203"
"1505","1039","209"
"1505","1039","219"
"1505","1039","236"
"1505","1039","112"
"1505","1039","17"
"1505","1040","17"
"1505","1041","209"
"1505","1045","209"
"1505","1049","meta: 206--208"
"1505","1049","209"
"1505","1049","219"
"1505","1056","46"
"1505","1057","39"
"1505","1058","7"
"1505","1060","203"
"1505","1063","meta: 10--14"
"1505","1064","10"
"1505","1066","46"
"1505","1067","219"
"1505","1075","85"
"1505","1079","10"
"1505","1088","meta: 206--208"
"1505","1088","203"
"1505","1088","209"
"1505","1088","159"
"1505","1088","85"
"1505","1088","meta: 113--116"
"1505","1088","112"
"1505","1088","17"
"1505","1088","meta: 10--14"
"1505","1088","7"
"1505","1088","10"
"1505","1088","9"
"1505","1092","203"
"1505","1092","209"
"1505","1092","219"
"1505","1092","236"
"1505","1092","159"
"1505","1092","39"
"1505","1092","meta: 113--116"
"1505","1092","112"
"1505","1092","17"
"1505","1092","7"
"1505","1094","10"
"1505","1095","10"
"1505","1096","39"
"1505","1097","46"
"1505","1098","meta: 71--73"
"1505","1106","219"
"1506","1001","42"
"1506","1003","meta: 206--208"
"1506","1003","meta: 203--205"
"1506","1003","203"
"1506","1003","213"
"1506","1003","209"
"1506","1003","208"
"1506","1003","219"
"1506","1003","236"
"1506","1003","191"
"1506","1003","193"
"1506","1006","43"
"1506","1010","meta: 206--208"
"1506","1010","213"
"1506","1010","208"
"1506","1010","219"
"1506","1010","191"
"1506","1011","meta: 203--205"
"1506","1011","meta: 214--218"
"1506","1011","219"
"1506","1011","236"
"1506","1011","165"
"1506","1011","197"
"1506","1011","46"
"1506","1011","33"
"1506","1011","98"
"1506","1015","36"
"1506","1016","165"
"1506","1016","197"
"1506","1020","meta: 206--208"
"1506","1020","213"
"1506","1020","209"
"1506","1020","208"
"1506","1020","219"
"1506","1020","meta: 130--134"
"1506","1020","98"
"1506","1023","42"
"1506","1025","36"
"1506","1027","219"
"1506","1029","36"
"1506","1031","36"
"1506","1037","36"
"1506","1038","10"
"1506","1039","meta: 203--205"
"1506","1039","203"
"1506","1039","213"
"1506","1039","209"
"1506","1039","219"
"1506","1039","236"
"1506","1039","191"
"1506","1039","meta: 130--134"
"1506","1039","meta: 126--129"
"1506","1041","209"
"1506","1042","197"
"1506","1043","35"
"1506","1045","209"
"1506","1046","98"
"1506","1047","36"
"1506","1049","meta: 206--208"
"1506","1049","213"
"1506","1049","209"
"1506","1049","meta: 214--218"
"1506","1049","219"
"1506","1050","36"
"1506","1052","36"
"1506","1055","98"
"1506","1056","46"
"1506","1058","7"
"1506","1059","33"
"1506","1060","203"
"1506","1064","10"
"1506","1066","46"
"1506","1067","219"
"1506","1067","191"
"1506","1069","35"
"1506","1076","36"
"1506","1079","10"
"1506","1080","36"
"1506","1082","36"
"1506","1083","213"
"1506","1083","35"
"1506","1085","42"
"1506","1086","36"
"1506","1087","36"
"1506","1088","meta: 206--208"
"1506","1088","meta: 203--205"
"1506","1088","203"
"1506","1088","213"
"1506","1088","209"
"1506","1088","191"
"1506","1088","193"
"1506","1088","33"
"1506","1088","meta: 130--134"
"1506","1088","meta: 149--151"
"1506","1088","98"
"1506","1088","meta: 113--116"
"1506","1088","7"
"1506","1088","10"
"1506","1089","87"
"1506","1091","98"
"1506","1092","meta: 203--205"
"1506","1092","203"
"1506","1092","213"
"1506","1092","209"
"1506","1092","meta: 214--218"
"1506","1092","219"
"1506","1092","236"
"1506","1092","191"
"1506","1092","193"
"1506","1092","meta: 251--253"
"1506","1092","43"
"1506","1092","36"
"1506","1092","meta: 130--134"
"1506","1092","meta: 126--129"
"1506","1092","meta: 109--112"
"1506","1092","98"
"1506","1092","meta: 113--116"
"1506","1092","7"
"1506","1094","10"
"1506","1095","10"
"1506","1096","43"
"1506","1097","46"
"1506","1100","42"
"1506","1100","35"
"1506","1104","36"
"1506","1106","219"
"1507","1038","10"
"1507","1064","10"
"1507","1079","10"
"1507","1088","meta: 104--106"
"1507","1088","10"
