SOURCE NODE ID,TARGET NODE ID,SCENE ID,DIALOGUE ID
"2","54","194","131"
"2","54","194","133"
"2","54","194","149"
"2","56","272","400"
"2","56","89","11"
"2","56","89","4"
"2","57","272","338"
"2","57","272","453"
"2","57","89","9"
"2","57","89","45"
"2","57","89","4"
"2","58","89","4"
"2","59","272","384"
"2","59","272","293"
"2","59","272","296"
"2","59","272","298"
"2","59","272","280"
"2","59","272","291"
"2","59","272","338"
"2","59","272","461"
"2","59","272","466"
"2","59","89","8"
"2","59","89","45"
"2","59","89","43"
"2","59","272","257"
"2","59","194","127"
"2","59","194","149"
"2","60","89","19"
"2","60","89","15"
"2","60","89","11"
"2","61","89","11"
"2","62","89","58"
"2","63","272","461"
"2","63","272","237"
"2","66","89","17"
"2","66","89","32"
"2","67","194","118"
"2","68","272","312"
"2","68","89","40"
"2","68","194","101"
"2","68","194","110"
"2","68","194","133"
"2","69","89","22"
"2","70","272","461"
"2","70","180","98"
"2","71","89","26"
"2","73","89","32"
"2","75","272","281"
"2","78","272","388"
"2","78","272","280"
"2","78","272","460"
"2","80","194","155"
"2","80","89","89"
"2","80","180","98"
"2","80","194","115"
"2","81","89","55"
"2","82","89","60"
"2","83","272","500"
"2","83","272","466"
"2","83","272","264"
"2","83","194","127"
"2","85","89","66"
"2","86","272","345"
"2","86","272","468"
"2","88","272","463"
"2","88","180","98"
"2","94","272","294"
"2","95","194","112"
"2","101","194","131"
"2","101","194","155"
"2","107","272","278"
"2","109","272","385"
"2","109","272","334"
"2","109","272","461"
"2","109","272","507"
"2","133","272","336"
"2","134","272","255"
"2","135","272","336"
"2","135","272","338"
"2","139","272","392"
"2","142","272","390"
"2","143","272","392"
"2","149","272","446"
"2","150","272","476"
"3","62","89","12"
"3","63","89","14"
"3","64","89","14"
"3","65","89","14"
"3","67","89","18"
"3","68","89","18"
"3","69","194","120"
"3","89","194","121"
"3","92","194","160"
"3","97","194","121"
"3","98","194","121"
"3","109","194","160"
"3","110","194","160"
"4","54","272","295"
"4","54","194","130"
"4","54","194","132"
"4","57","272","305"
"4","60","194","109"
"4","63","194","109"
"4","65","272","389"
"4","66","272","242"
"4","68","272","313"
"4","68","272","176"
"4","70","89","25"
"4","72","89","31"
"4","74","89","33"
"4","75","89","35"
"4","76","89","39"
"4","80","194","123"
"4","91","272","344"
"4","92","272","174"
"4","92","194","109"
"4","93","194","109"
"4","94","194","111"
"4","100","194","132"
"4","101","194","132"
"4","111","272","299"
"4","111","272","470"
"4","115","272","239"
"4","119","272","239"
"4","120","272","174"
"4","120","272","262"
"4","121","272","174"
"4","136","272","299"
"4","136","272","470"
"4","137","272","344"
"4","144","272","397"
"4","146","272","469"
"4","150","272","449"
"4","150","272","475"
"4","151","272","456"
"5","57","272","505"
"5","57","89","50"
"5","57","272","251"
"5","63","272","382"
"5","63","272","455"
"5","68","272","223"
"5","68","194","103"
"5","69","89","41"
"5","69","89","64"
"5","69","89","50"
"5","69","89","48"
"5","74","89","41"
"5","77","89","41"
"5","78","272","315"
"5","78","89","64"
"5","78","89","48"
"5","78","89","50"
"5","78","89","77"
"5","78","272","244"
"5","79","89","64"
"5","79","89","50"
"5","79","89","82"
"5","79","89","75"
"5","79","272","223"
"5","79","194","103"
"5","80","89","64"
"5","80","89","50"
"5","80","89","82"
"5","80","89","75"
"5","80","272","223"
"5","80","194","103"
"5","83","89","64"
"5","84","272","381"
"5","84","89","64"
"5","84","89","81"
"5","84","89","82"
"5","84","89","77"
"5","84","89","74"
"5","84","272","223"
"5","84","194","104"
"5","86","89","82"
"5","91","272","260"
"5","100","194","126"
"5","107","272","509"
"5","109","272","404"
"5","109","272","382"
"5","111","272","302"
"5","111","272","499"
"5","130","272","505"
"5","135","272","289"
"5","136","272","302"
"5","136","272","337"
"5","136","272","499"
"5","141","272","450"
"6","62","89","65"
"7","64","89","71"
"8","62","89","76"
"10","79","89","87"
"10","80","89","83"
"10","87","89","87"
"12","56","194","99"
"12","62","194","100"
"12","89","194","99"
"12","89","194","102"
"12","90","194","100"
"12","90","194","102"
"12","91","194","100"
"13","96","194","117"
"15","56","194","139"
"15","71","272","491"
"15","74","194","141"
"15","96","194","137"
"15","101","194","137"
"15","102","194","137"
"15","102","194","141"
"15","111","272","331"
"15","116","272","409"
"15","116","272","498"
"15","133","272","331"
"15","136","272","331"
"16","91","194","136"
"16","103","194","138"
"16","104","194","138"
"17","60","194","161"
"17","60","194","146"
"17","62","194","146"
"17","63","272","408"
"17","63","272","412"
"17","63","272","332"
"17","64","194","144"
"17","79","272","424"
"17","79","272","418"
"17","79","272","414"
"17","91","272","408"
"17","102","194","146"
"17","111","272","408"
"17","111","272","412"
"17","114","194","163"
"17","133","272","496"
"17","136","272","408"
"17","136","272","412"
"17","145","272","422"
"21","60","194","159"
"21","107","194","159"
"21","108","194","159"
"22","92","194","162"
"22","102","194","162"
"22","108","194","162"
"22","111","194","162"
"22","112","194","162"
"22","113","194","162"
"39","63","272","362"
"39","66","272","358"
"39","68","272","378"
"39","68","272","426"
"39","73","272","358"
"39","75","272","358"
"39","79","272","376"
"39","86","272","426"
"39","87","272","376"
"39","87","272","428"
"39","139","272","378"
"39","139","272","374"
"39","139","272","358"
"39","140","272","378"
"39","140","272","428"
"39","140","272","426"
"39","140","272","360"
"39","145","272","430"
"40","86","272","407"
"40","116","272","407"
"41","62","272","421"
"41","62","272","417"
"41","75","272","423"
"41","75","272","415"
"41","80","272","417"
"43","55","272","442"
"43","56","272","438"
"43","61","272","487"
"43","80","272","438"
"43","82","272","478"
"43","82","272","487"
"43","86","272","438"
"43","132","272","440"
"43","147","272","442"
"43","148","272","444"
"43","152","272","490"
"45","107","272","494"
