SOURCE NODE ID,TARGET NODE ID,SCENE ID
"178","1003","22"
"178","1072","22"
"178","1076","22"
"179","1025","3"
"179","1048","3"
"179","1092","3"
"181","1010","5"
"181","1014","5"
"181","1034","5"
"181","1044","5"
"181","1046","5"
"181","1053","5"
"183","1009","7"
"183","1010","7"
"183","1014","7"
"183","1019","7"
"183","1025","7"
"183","1031","7"
"183","1046","7"
"183","1050","7"
"183","1053","7"
"183","1065","7"
"183","1072","7"
"183","1076","7"
"183","1092","7"
"186","1025","10"
"186","1031","10"
"186","1065","10"
"186","1072","10"
"186","1076","10"
"186","1092","10"
"188","1005","12"
"189","1005","26"
"189","1007","26"
"189","1008","26"
"189","1016","26"
"189","1017","26"
"189","1022","26"
"189","1027","26"
"189","1030","26"
"189","1057","26"
"189","1058","26"
"189","1059","26"
"189","1064","26"
"189","1066","26"
"189","1067","26"
"189","1068","26"
"189","1070","26"
"189","1071","26"
"189","1072","26"
"189","1076","26"
"189","1082","26"
"189","1083","26"
"189","1088","26"
"189","1091","26"
"189","1093","26"
"190","1005","14"
"190","1072","14"
"190","1076","14"
"191","1072","16"
"191","1076","16"
"194","1072","23"
"194","1076","23"
"197","1046","28"
"197","1072","28"
"197","1076","28"
"202","1072","33"
"204","1014","35"
"204","1053","35"
"204","1072","35"
"204","1076","35"
"206","1014","37"
"206","1025","37"
"206","1029","37"
"206","1032","37"
"206","1038","37"
"206","1039","37"
"206","1040","37"
"206","1041","37"
"206","1043","37"
"206","1045","37"
"206","1065","37"
"206","1072","37"
"206","1076","37"
"206","1078","37"
"206","1087","37"
"206","1089","37"
"206","1092","37"
"213","1045","48"
"213","1072","48"
"215","1004","50"
"215","1013","50"
"215","1023","50"
"215","1028","50"
"215","1037","50"
"215","1060","50"
"215","1072","50"
"215","1076","50"
"215","1092","50"
"216","1028","51"
"216","1072","51"
"216","1076","51"
"216","1092","51"
"220","1035","55"
"220","1036","55"
"220","1051","55"
"220","1055","55"
"220","1072","55"
"220","1079","55"
"222","1072","81"
"222","1076","81"
"222","1092","81"
"224","1076","60"
"224","1092","60"
"226","1015","62"
"226","1037","62"
"226","1072","62"
"226","1076","62"
"226","1077","62"
"226","1092","62"
"227","1015","63"
"227","1072","63"
"227","1077","63"
"229","1015","65"
"229","1072","65"
"230","1015","66"
"230","1072","66"
"230","1077","66"
"234","1076","73"
"234","1092","73"
"237","1076","77"
"237","1092","77"
"238","1076","79"
"238","1092","79"
"241","1053","88"
"243","1014","90"
"243","1053","90"
"243","1076","90"
"244","1076","91"
"244","1092","91"
"246","1000","93"
"246","1015","93"
"246","1069","93"
"246","1072","93"
"246","1076","93"
"246","1077","93"
"246","1085","93"
"246","1092","93"
"252","1015","100"
"252","1020","100"
"252","1054","100"
"252","1061","100"
"252","1072","100"
"252","1076","100"
"252","1077","100"
"252","1086","100"
"252","1092","100"
"259","1072","107"
"262","1011","112"
"262","1014","112"
"262","1024","112"
"262","1053","112"
"262","1054","112"
"262","1061","112"
"262","1072","112"
"262","1076","112"
"262","1086","112"
"262","1092","112"
"263","1076","114"
"263","1076","115"
"263","1092","115"
"264","1012","133"
"264","1015","133"
"264","1020","133"
"264","1021","133"
"264","1024","133"
"264","1033","133"
"264","1047","133"
"264","1049","133"
"264","1053","133"
"264","1056","133"
"264","1063","133"
"264","1072","133"
"264","1073","133"
"264","1076","133"
"264","1076","117"
"264","1077","133"
"264","1084","133"
"264","1090","133"
"264","1092","133"
"264","1092","117"
"268","1076","121"
"268","1092","121"
"269","1076","124"
"269","1086","124"
"272","1054","127"
"272","1061","127"
"272","1076","127"
"272","1092","127"
"275","1001","132"
"275","1002","132"
"275","1010","138"
"275","1014","130"
"275","1014","132"
"275","1015","132"
"275","1019","132"
"275","1020","132"
"275","1024","138"
"275","1024","132"
"275","1026","132"
"275","1031","132"
"275","1042","132"
"275","1046","132"
"275","1047","132"
"275","1050","132"
"275","1052","132"
"275","1053","130"
"275","1053","138"
"275","1053","132"
"275","1062","138"
"275","1063","132"
"275","1072","130"
"275","1072","132"
"275","1072","138"
"275","1073","132"
"275","1076","138"
"275","1076","132"
"275","1076","130"
"275","1077","132"
"275","1092","138"
"275","1092","130"
"275","1092","132"
"283","1010","144"
"283","1014","144"
"283","1024","144"
"283","1053","144"
"283","1063","144"
"283","1072","144"
"283","1076","144"
"283","1092","144"
"287","1014","148"
"287","1053","148"
"287","1072","148"
"287","1092","148"
"289","1014","150"
