SOURCE NODE ID,TARGET NODE ID,SCENE ID
"1","179","3"
"1","206","37"
"1","215","50"
"2","179","3"
"2","181","5"
"2","189","26"
"2","206","37"
"2","215","50"
"2","216","51"
"2","220","55"
"2","223","59"
"2","224","60"
"2","237","77"
"2","239","86"
"2","241","88"
"2","243","90"
"2","252","100"
"2","275","138"
"2","275","132"
"2","283","144"
"3","179","3"
"4","181","5"
"4","275","132"
"5","181","5"
"5","189","26"
"5","206","37"
"5","262","112"
"5","275","132"
"5","283","144"
"6","181","5"
"6","275","132"
"7","181","5"
"8","181","5"
"8","275","132"
"9","181","5"
"9","189","26"
"9","206","37"
"9","216","51"
"9","237","77"
"9","262","112"
"9","264","133"
"9","275","138"
"9","275","132"
"9","283","144"
"10","181","5"
"10","189","26"
"10","206","37"
"10","215","50"
"10","216","51"
"10","237","77"
"10","262","112"
"10","275","138"
"10","275","132"
"10","283","144"
"10","287","148"
"11","189","26"
"12","206","37"
"12","264","133"
"13","206","37"
"13","262","112"
"13","275","132"
"14","206","37"
"14","275","132"
"15","206","37"
"15","215","50"
"15","216","51"
"15","220","55"
"15","222","81"
"15","223","59"
"15","237","77"
"15","259","107"
"15","262","112"
"15","264","141"
"15","264","133"
"15","275","132"
"15","282","143"
"15","283","144"
"15","287","148"
"16","206","37"
"16","215","50"
"16","216","51"
"16","220","55"
"16","223","59"
"16","224","60"
"16","237","77"
"16","238","79"
"16","239","86"
"16","241","88"
"16","243","90"
"16","244","91"
"16","252","100"
"16","259","107"
"16","264","141"
"16","275","132"
"16","282","143"
"16","283","144"
"17","206","37"
"18","206","37"
"19","215","50"
"20","215","50"
"21","215","50"
"22","215","50"
"23","215","50"
"24","215","50"
"25","215","50"
"26","215","50"
"27","215","50"
"28","215","50"
"29","215","50"
"30","215","50"
"31","215","50"
"32","215","50"
"33","215","50"
"34","215","50"
"35","220","55"
"35","223","59"
"35","237","77"
"36","222","81"
"36","223","59"
"36","237","77"
"37","222","81"
"37","237","77"
"37","252","100"
"38","237","77"
"38","252","100"
"38","275","132"
"39","237","77"
"39","238","79"
"40","239","86"
"40","252","100"
"40","264","141"
"40","264","133"
"40","275","132"
"41","241","88"
"41","243","90"
"41","244","91"
"41","252","100"
"41","275","132"
"42","241","88"
"42","275","132"
"43","241","88"
"43","243","90"
"44","252","100"
"44","259","107"
"45","264","133"
"45","275","138"
"45","275","132"
"45","283","144"
"46","275","132"
"47","275","132"
"48","275","132"
"49","264","133"
"50","283","144"
"51","283","144"
