SOURCE NODE ID,TARGET NODE ID,SCENE ID,DIALOGUE ID
"95","81","60","519"
"95","82","60","519"
"95","92","50","401"
"95","97","55","486"
"95","118","55","486"
"95","146","55","486"
"96","58","144","878"
"96","64","50","429"
"96","99","50","322"
"96","107","50","429"
"96","108","144","878"
"96","126","50","429"
"96","130","50","244"
"96","131","91","663"
"96","136","50","323"
"96","136","91","663"
"96","138","50","322"
"96","142","50","322"
"96","143","50","322"
"97","60","37","57"
"97","79","37","57"
"97","127","133","823"
"98","57","37","216"
"98","59","50","324"
"98","63","132","745"
"98","64","50","349"
"98","67","50","324"
"98","70","55","492"
"98","79","100","684"
"98","92","55","492"
"98","99","37","58"
"98","100","37","223"
"98","103","37","65"
"98","104","37","67"
"98","119","55","492"
"98","121","132","804"
"98","122","132","804"
"98","149","77","582"
"98","163","132","804"
"99","72","50","433"
"99","85","37","128"
"99","138","50","322"
"100","59","132","741"
"100","70","37","114"
"100","70","50","344"
"100","72","50","385"
"100","72","51","478"
"100","98","37","58"
"100","99","37","58"
"100","138","50","351"
"100","156","50","388"
"101","53","132","800"
"101","59","51","469"
"101","66","132","789"
"101","68","132","800"
"101","69","50","336"
"101","78","51","469"
"101","79","51","469"
"101","129","50","417"
"101","132","50","257"
"101","146","132","789"
"102","71","37","85"
"102","74","50","327"
"102","98","107","697"
"102","135","50","325"
"102","144","50","327"
"103","59","37","66"
"103","70","50","248"
"103","100","37","224"
"103","100","50","248"
"104","94","50","290"
"105","59","37","71"
"105","71","37","78"
"105","78","37","71"
"105","79","37","78"
"105","79","37","213"
"105","90","37","71"
"105","106","37","78"
"105","106","37","213"
"106","62","50","366"
"106","68","50","423"
"106","79","37","125"
"106","79","37","163"
"106","79","50","423"
"106","79","50","440"
"106","79","77","570"
"106","85","50","440"
"106","96","50","312"
"106","114","50","440"
"106","115","37","125"
"106","116","37","125"
"106","137","50","366"
"106","153","50","366"
"106","153","50","440"
"107","53","55","490"
"107","55","132","768"
"107","61","50","277"
"107","64","50","429"
"107","70","55","490"
"107","85","37","79"
"107","85","132","768"
"107","92","132","768"
"107","134","50","277"
"108","53","50","333"
"108","58","144","878"
"108","76","51","466"
"108","99","37","93"
"109","96","50","244"
"109","130","50","244"
"111","53","132","822"
"111","72","132","822"
"111","94","50","259"
"111","97","132","769"
"111","135","133","828"
"113","61","50","285"
"113","94","50","290"
"113","104","50","290"
"114","66","50","358"
"115","72","143","850"
"116","115","37","125"
"117","53","132","721"
"117","59","50","324"
"117","65","132","749"
"117","67","50","324"
"117","72","37","133"
"117","88","132","721"
"117","98","50","324"
"117","128","132","722"
"117","136","50","324"
"118","97","55","486"
"119","59","132","781"
"119","65","132","749"
"119","70","77","594"
"119","70","144","863"
"119","79","77","594"
"119","87","132","737"
"119","117","132","737"
"119","117","132","749"
"119","136","132","781"
"120","85","50","410"
"120","124","37","214"
"120","152","50","410"
"121","79","37","166"
"122","55","132","759"
"122","66","132","759"
"122","68","55","494"
"122","68","132","759"
"122","72","50","288"
"122","79","37","182"
"122","98","107","699"
"122","121","132","804"
"122","135","55","494"
"122","143","132","759"
"122","163","132","804"
"123","53","55","490"
"123","70","55","490"
"123","107","55","490"
"126","64","50","429"
"126","66","37","227"
"126","70","37","227"
"126","79","37","227"
"126","100","144","853"
"126","107","50","429"
"126","127","37","227"
"126","146","50","334"
"127","66","37","227"
"127","70","132","750"
"127","79","37","227"
"127","79","138","833"
"128","53","144","857"
"128","54","132","760"
"128","56","132","749"
"128","65","132","749"
"128","65","132","755"
"128","70","37","240"
"128","70","132","718"
"128","70","144","857"
"128","79","132","718"
"128","80","132","718"
"128","85","144","867"
"128","117","132","749"
"128","119","132","749"
"128","129","37","240"
"129","133","50","311"
"131","57","50","251"
"131","59","77","581"
"131","70","77","581"
"131","78","77","581"
"131","96","50","395"
"131","100","86","640"
"131","123","55","489"
"131","136","91","663"
"131","144","132","731"
"131","167","100","690"
"133","72","50","270"
"133","77","133","827"
"133","96","50","312"
"133","106","50","312"
"133","147","107","701"
"133","148","107","701"
"134","57","77","611"
"135","55","132","784"
"135","65","132","784"
"135","68","55","494"
"135","70","50","280"
"135","140","50","319"
"135","172","132","784"
"136","59","50","324"
"136","67","50","324"
"136","98","50","324"
"136","100","50","351"
"136","122","50","281"
"136","131","100","676"
"136","138","50","351"
"136","139","100","676"
"136","167","100","676"
"137","55","50","311"
"137","62","50","366"
"137","129","50","311"
"137","133","50","311"
"137","138","50","311"
"137","153","50","366"
"138","129","50","311"
"138","133","50","311"
"139","109","144","852"
"139","131","100","676"
"139","167","100","676"
"139","176","144","852"
"141","57","50","320"
"141","85","50","320"
"142","79","144","862"
"142","80","144","862"
"142","99","50","322"
"142","138","50","322"
"142","143","50","322"
"143","68","132","759"
"143","96","50","323"
"143","99","50","322"
"143","136","50","323"
"143","138","50","322"
"144","70","77","544"
"144","99","112","707"
"146","66","132","789"
"146","70","132","776"
"146","97","55","486"
"146","118","55","486"
"147","55","132","786"
"147","120","132","786"
"147","126","50","334"
"147","146","50","334"
"147","148","50","337"
"147","148","107","701"
"148","55","132","786"
"148","56","50","339"
"148","120","132","786"
"148","126","50","334"
"148","146","50","334"
"148","147","50","334"
"148","147","112","702"
"148","147","132","786"
"149","74","50","353"
"149","79","77","606"
"149","139","50","353"
"151","70","50","363"
"151","72","50","363"
"151","152","50","363"
"152","70","50","363"
"152","72","50","363"
"152","88","77","562"
"153","53","132","822"
"153","62","50","439"
"153","63","50","439"
"153","72","132","822"
"153","106","50","446"
"153","111","132","822"
"153","114","50","440"
"153","157","50","432"
"155","62","50","377"
"156","70","50","399"
"156","78","50","399"
"156","81","50","399"
"157","57","59","509"
"157","79","59","509"
"157","108","112","703"
"162","90","77","546"
"162","163","77","546"
"163","70","138","834"
"163","72","138","834"
"163","121","132","804"
"163","122","132","803"
"165","118","77","601"
"167","100","86","640"
"167","131","86","640"
"167","131","100","676"
"167","131","132","731"
"167","144","132","731"
"169","79","100","684"
"169","98","100","684"
"170","56","112","702"
"170","147","112","702"
"170","148","112","702"
"173","66","132","789"
"173","101","132","789"
"173","146","132","789"
"174","59","132","798"
"174","62","132","809"
"174","63","132","798"
"174","70","132","798"
"176","109","144","852"
