SOURCE NODE ID,TARGET NODE ID,SCENE ID
"1500","1025","10"
"1500","1031","10"
"1500","1065","10"
"1500","1072","10"
"1500","1076","10"
"1500","1092","10"
"1501","1025","10"
"1501","1031","10"
"1501","1065","10"
"1501","1072","10"
"1501","1076","10"
"1501","1092","10"
"1502","1025","10"
"1502","1031","10"
"1502","1065","10"
"1502","1072","10"
"1502","1076","10"
"1502","1092","10"
"1503","1025","10"
"1503","1031","10"
"1503","1065","10"
"1503","1072","10"
"1503","1076","10"
"1503","1092","10"
"1504","1025","10"
"1504","1031","10"
"1504","1065","10"
"1504","1072","10"
"1504","1076","10"
"1504","1092","10"
"1505","1025","10"
"1505","1031","10"
"1505","1065","10"
"1505","1072","10"
"1505","1076","10"
"1505","1092","10"
"1506","1025","10"
"1506","1031","10"
"1506","1065","10"
"1506","1072","10"
"1506","1076","10"
"1506","1092","10"
"1507","1025","10"
"1507","1031","10"
"1507","1065","10"
"1507","1072","10"
"1507","1076","10"
"1507","1092","10"
"1508","1005","14"
"1508","1021","meta: 133--138"
"1508","1024","meta: 133--138"
"1508","1025","10"
"1508","1031","10"
"1508","1065","10"
"1508","1072","14"
"1508","1072","10"
"1508","1072","meta: 133--138"
"1508","1076","14"
"1508","1076","10"
"1508","1076","meta: 133--138"
"1508","1076","124"
"1508","1086","124"
"1508","1092","10"
"1508","1092","meta: 133--138"
"1509","1001","132"
"1509","1002","132"
"1509","1005","14"
"1509","1005","meta: 10--12"
"1509","1005","12"
"1509","1005","meta: 12--14"
"1509","1009","7"
"1509","1010","7"
"1509","1011","112"
"1509","1014","37"
"1509","1014","7"
"1509","1014","112"
"1509","1014","meta: 88--90"
"1509","1014","132"
"1509","1014","130"
"1509","1015","132"
"1509","1019","7"
"1509","1019","132"
"1509","1020","132"
"1509","1024","112"
"1509","1024","132"
"1509","1025","37"
"1509","1025","10"
"1509","1025","7"
"1509","1026","132"
"1509","1028","51"
"1509","1029","37"
"1509","1031","10"
"1509","1031","7"
"1509","1031","132"
"1509","1032","37"
"1509","1038","37"
"1509","1039","37"
"1509","1040","37"
"1509","1041","37"
"1509","1042","132"
"1509","1043","37"
"1509","1045","37"
"1509","1045","meta: 37--48"
"1509","1045","48"
"1509","1046","7"
"1509","1046","132"
"1509","1047","132"
"1509","1050","7"
"1509","1050","132"
"1509","1052","132"
"1509","1053","7"
"1509","1053","112"
"1509","1053","meta: 88--90"
"1509","1053","132"
"1509","1053","130"
"1509","1054","112"
"1509","1061","112"
"1509","1063","132"
"1509","1065","37"
"1509","1065","10"
"1509","1065","7"
"1509","1072","37"
"1509","1072","meta: 37--48"
"1509","1072","48"
"1509","1072","51"
"1509","1072","23"
"1509","1072","16"
"1509","1072","14"
"1509","1072","10"
"1509","1072","7"
"1509","1072","107"
"1509","1072","112"
"1509","1072","132"
"1509","1072","130"
"1509","1073","132"
"1509","1076","37"
"1509","1076","73"
